"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"2429","C46137","South Dakota","SD","Ziebach",1,1,4,3,2,3,2,1,3,2,3,2,3,2,1,1,2,3
"2430","C47001","Tennessee","TN","Anderson",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2431","C47003","Tennessee","TN","Bedford",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2432","C47005","Tennessee","TN","Benton",1,1,3,2,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"2433","C47007","Tennessee","TN","Bledsoe",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2434","C47009","Tennessee","TN","Blount",1,1,3,3,2,3,2,2,2,2,3,2,4,2,1,1,2,2
"2435","C47011","Tennessee","TN","Bradley",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"2436","C47013","Tennessee","TN","Campbell",1,1,3,2,2,3,2,2,2,3,4,2,4,2,1,1,5,2
"2437","C47015","Tennessee","TN","Cannon",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2438","C47017","Tennessee","TN","Carroll",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"2439","C47019","Tennessee","TN","Carter",1,1,3,3,2,3,2,2,3,2,3,2,3,2,1,1,2,3
"2440","C47021","Tennessee","TN","Cheatham",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2441","C47023","Tennessee","TN","Chester",1,1,3,2,2,3,3,2,3,2,4,2,2,2,1,1,2,2
"2442","C47025","Tennessee","TN","Claiborne",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,5,2
"2443","C47027","Tennessee","TN","Clay",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2444","C47029","Tennessee","TN","Cocke",1,1,3,3,2,3,2,2,2,2,3,2,3,2,1,1,2,3
"2445","C47031","Tennessee","TN","Coffee",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2446","C47033","Tennessee","TN","Crockett",1,1,3,2,2,3,3,2,4,2,4,2,2,2,1,1,2,3
"2447","C47035","Tennessee","TN","Cumberland",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,3,2
"2448","C47037","Tennessee","TN","Davidson",1,1,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,2
"2449","C47039","Tennessee","TN","Decatur",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"2450","C47041","Tennessee","TN","DeKalb",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2451","C47043","Tennessee","TN","Dickson",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2452","C47045","Tennessee","TN","Dyer",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2453","C47047","Tennessee","TN","Fayette",1,1,3,2,2,3,3,2,3,2,4,2,2,2,1,1,2,2
"2454","C47049","Tennessee","TN","Fentress",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,3,2
"2455","C47051","Tennessee","TN","Franklin",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2456","C47053","Tennessee","TN","Gibson",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2457","C47055","Tennessee","TN","Giles",1,1,3,2,2,3,2,2,3,2,4,2,5,3,1,1,2,2
"2458","C47057","Tennessee","TN","Grainger",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,3,2
"2459","C47059","Tennessee","TN","Greene",1,1,3,3,2,3,2,2,2,2,3,2,3,2,1,1,2,2
"2460","C47061","Tennessee","TN","Grundy",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2461","C47063","Tennessee","TN","Hamblen",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,2,2
"2462","C47065","Tennessee","TN","Hamilton",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2463","C47067","Tennessee","TN","Hancock",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,4,2
"2464","C47069","Tennessee","TN","Hardeman",1,1,3,2,2,3,3,2,3,2,4,2,2,2,1,1,2,2
"2465","C47071","Tennessee","TN","Hardin",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"2466","C47073","Tennessee","TN","Hawkins",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,2,2
"2467","C47075","Tennessee","TN","Haywood",1,1,3,2,2,3,3,2,3,2,4,2,2,2,1,1,2,2
"2468","C47077","Tennessee","TN","Henderson",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"2469","C47079","Tennessee","TN","Henry",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2470","C47081","Tennessee","TN","Hickman",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2471","C47083","Tennessee","TN","Houston",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2472","C47085","Tennessee","TN","Humphreys",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2473","C47087","Tennessee","TN","Jackson",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2474","C47089","Tennessee","TN","Jefferson",1,1,3,3,2,3,2,2,2,2,3,2,4,2,1,1,2,2
"2475","C47091","Tennessee","TN","Johnson",1,1,3,3,2,3,2,2,2,2,3,2,3,2,1,1,2,3
"2476","C47093","Tennessee","TN","Knox",1,1,3,2,2,3,2,2,2,2,4,2,4,2,1,1,2,2
"2477","C47095","Tennessee","TN","Lake",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2478","C47097","Tennessee","TN","Lauderdale",1,1,3,2,2,3,3,2,4,2,4,2,2,2,1,1,2,3
"2479","C47099","Tennessee","TN","Lawrence",1,1,3,2,2,3,2,2,3,2,4,3,4,3,1,1,2,2
"2480","C47101","Tennessee","TN","Lewis",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2481","C47103","Tennessee","TN","Lincoln",1,1,3,3,2,3,2,2,3,2,4,2,5,3,1,1,2,2
"2482","C47105","Tennessee","TN","Loudon",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2483","C47107","Tennessee","TN","McMinn",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2484","C47109","Tennessee","TN","McNairy",1,1,3,2,2,3,3,2,3,2,4,2,3,2,1,1,2,2
"2485","C47111","Tennessee","TN","Macon",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2486","C47113","Tennessee","TN","Madison",1,1,3,2,2,3,3,2,3,2,4,3,2,2,1,1,2,2
"2487","C47115","Tennessee","TN","Marion",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2488","C47117","Tennessee","TN","Marshall",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2489","C47119","Tennessee","TN","Maury",1,1,3,2,2,3,2,2,3,2,4,2,5,3,1,1,2,2
"2490","C47121","Tennessee","TN","Meigs",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2491","C47123","Tennessee","TN","Monroe",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2492","C47125","Tennessee","TN","Montgomery",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2493","C47127","Tennessee","TN","Moore",1,1,3,3,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2494","C47129","Tennessee","TN","Morgan",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,3,2
"2495","C47131","Tennessee","TN","Obion",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2496","C47133","Tennessee","TN","Overton",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2497","C47135","Tennessee","TN","Perry",1,1,3,2,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"2498","C47137","Tennessee","TN","Pickett",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2499","C47139","Tennessee","TN","Polk",1,1,3,3,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"2500","C47141","Tennessee","TN","Putnam",1,1,3,2,2,3,2,2,3,2,4,3,4,2,1,1,2,2
"2501","C47143","Tennessee","TN","Rhea",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2502","C47145","Tennessee","TN","Roane",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2503","C47147","Tennessee","TN","Robertson",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2504","C47149","Tennessee","TN","Rutherford",1,1,3,2,2,3,2,2,3,2,4,3,5,3,1,1,2,2
"2505","C47151","Tennessee","TN","Scott",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,4,2
"2506","C47153","Tennessee","TN","Sequatchie",1,1,3,3,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2507","C47155","Tennessee","TN","Sevier",1,1,3,3,2,3,2,2,2,2,3,2,4,2,1,1,2,3
"2508","C47157","Tennessee","TN","Shelby",1,1,3,2,2,3,4,2,4,2,4,4,2,2,1,1,2,2
"2509","C47159","Tennessee","TN","Smith",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2510","C47161","Tennessee","TN","Stewart",1,1,3,2,2,3,2,2,4,2,4,2,4,2,1,1,2,2
"2511","C47163","Tennessee","TN","Sullivan",1,1,3,2,2,3,2,2,2,2,3,2,3,2,1,1,2,2
"2512","C47165","Tennessee","TN","Sumner",1,1,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,2
"2513","C47167","Tennessee","TN","Tipton",1,1,3,2,2,3,3,2,4,2,4,2,2,2,1,1,2,2
"2514","C47169","Tennessee","TN","Trousdale",1,1,3,2,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2515","C47171","Tennessee","TN","Unicoi",1,1,3,3,2,3,2,2,2,2,3,2,3,2,1,1,2,3
"2516","C47173","Tennessee","TN","Union",1,1,3,2,2,3,2,2,2,2,3,2,4,2,1,1,3,2
"2517","C47175","Tennessee","TN","Van Buren",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2518","C47177","Tennessee","TN","Warren",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2519","C47179","Tennessee","TN","Washington",1,1,3,2,2,3,2,2,2,2,3,2,3,2,1,1,2,2
"2520","C47181","Tennessee","TN","Wayne",1,1,3,2,2,3,2,2,3,2,4,2,4,3,1,1,2,2
"2521","C47183","Tennessee","TN","Weakley",1,1,3,2,2,3,3,2,4,2,4,2,3,2,1,1,2,3
"2522","C47185","Tennessee","TN","White",1,1,3,2,2,3,2,2,3,2,4,2,4,2,1,1,2,2
"2523","C47187","Tennessee","TN","Williamson",1,1,3,2,2,3,2,2,3,2,4,3,5,3,1,1,2,2
"2524","C47189","Tennessee","TN","Wilson",1,1,3,2,2,3,2,2,3,2,4,3,5,2,1,1,2,2
"2525","C48001","Texas","TX","Anderson",1,1,3,3,2,3,2,2,4,2,4,2,3,3,1,1,2,2
"2526","C48003","Texas","TX","Andrews",1,1,3,3,2,3,2,2,2,2,3,2,2,3,1,1,4,3
"2527","C48005","Texas","TX","Angelina",1,1,3,2,2,3,2,2,3,2,4,2,3,2,1,1,2,2
"2528","C48007","Texas","TX","Aransas",1,4,3,3,2,2,2,3,2,2,4,2,2,2,1,1,2,2
"2529","C48009","Texas","TX","Archer",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,3,2
"2530","C48011","Texas","TX","Armstrong",1,1,3,3,2,4,2,1,3,2,4,2,3,5,1,1,4,3
"2531","C48013","Texas","TX","Atascosa",1,1,3,3,2,3,2,2,2,2,3,3,2,2,1,1,2,2
"2532","C48015","Texas","TX","Austin",1,1,3,3,2,3,2,3,3,2,4,2,2,2,1,1,2,2
"2533","C48017","Texas","TX","Bailey",1,1,3,3,2,3,2,2,2,2,4,2,3,3,1,1,4,2
"2534","C48019","Texas","TX","Bandera",1,1,3,4,2,3,2,2,2,2,4,3,2,2,1,1,2,2
"2535","C48021","Texas","TX","Bastrop",1,1,3,3,2,3,2,2,3,2,4,3,2,2,1,1,2,2
"2536","C48023","Texas","TX","Baylor",1,1,3,4,2,4,2,2,3,2,4,2,3,3,1,1,3,2
"2537","C48025","Texas","TX","Bee",1,1,3,3,2,2,2,3,2,2,3,2,2,2,1,1,2,2
"2538","C48027","Texas","TX","Bell",1,1,3,3,2,3,2,2,3,2,4,3,2,3,1,1,2,2
"2539","C48029","Texas","TX","Bexar",1,1,3,3,2,3,2,2,2,2,4,5,2,2,1,1,2,2
"2540","C48031","Texas","TX","Blanco",1,1,3,3,2,3,2,2,3,2,4,3,2,2,1,1,2,2
"2541","C48033","Texas","TX","Borden",1,1,3,3,2,3,2,2,2,2,4,2,3,3,1,1,5,3
"2542","C48035","Texas","TX","Bosque",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,3,2
"2543","C48037","Texas","TX","Bowie",1,1,3,3,2,3,2,2,3,2,4,2,4,3,1,1,2,2
"2544","C48039","Texas","TX","Brazoria",1,4,3,3,2,2,2,4,3,2,4,3,2,4,1,1,2,2
"2545","C48041","Texas","TX","Brazos",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"2546","C48043","Texas","TX","Brewster",1,1,3,3,2,2,2,2,2,2,3,3,2,3,1,1,4,2
"2547","C48045","Texas","TX","Briscoe",1,1,3,4,2,4,2,2,2,2,4,2,3,3,1,1,4,2
"2548","C48047","Texas","TX","Brooks",1,1,3,4,2,2,2,3,2,2,3,2,2,2,1,1,3,2
"2549","C48049","Texas","TX","Brown",1,1,3,3,2,3,2,2,2,2,4,3,2,2,1,1,3,2
"2550","C48051","Texas","TX","Burleson",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"2551","C48053","Texas","TX","Burnet",1,1,3,3,2,3,2,2,3,2,4,3,2,2,1,1,2,2
"2552","C48055","Texas","TX","Caldwell",1,1,3,3,2,3,2,2,3,2,4,3,2,2,1,1,2,2
"2553","C48057","Texas","TX","Calhoun",1,4,3,3,2,2,2,4,3,2,4,2,2,2,1,1,2,2
"2554","C48059","Texas","TX","Callahan",1,1,3,3,2,4,2,2,3,2,4,2,2,3,1,1,3,2
"2555","C48061","Texas","TX","Cameron",1,4,3,3,2,2,2,3,2,2,3,3,2,2,1,1,2,2
"2556","C48063","Texas","TX","Camp",1,1,3,3,2,3,2,2,4,2,4,2,4,2,1,1,2,2
"2557","C48065","Texas","TX","Carson",1,1,3,4,2,4,2,1,2,2,4,2,3,3,1,1,4,3
"2558","C48067","Texas","TX","Cass",1,1,3,3,2,4,2,2,3,2,4,2,5,3,1,1,2,2
"2559","C48069","Texas","TX","Castro",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,2,2
"2560","C48071","Texas","TX","Chambers",1,4,3,2,2,3,2,4,3,2,5,2,2,3,1,1,4,2
"2561","C48073","Texas","TX","Cherokee",1,1,3,3,2,3,2,2,4,2,4,2,3,3,1,1,2,2
"2562","C48075","Texas","TX","Childress",1,1,3,4,2,4,2,2,3,2,4,2,3,2,1,1,3,2
"2563","C48077","Texas","TX","Clay",1,1,3,3,2,4,3,2,3,2,4,2,3,3,1,1,4,2
"2564","C48079","Texas","TX","Cochran",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,4,2
"2565","C48081","Texas","TX","Coke",1,1,3,3,2,3,2,2,2,2,4,2,2,3,1,1,4,2
"2566","C48083","Texas","TX","Coleman",1,1,3,3,2,3,2,2,2,2,4,2,2,3,1,1,3,2
"2567","C48085","Texas","TX","Collin",1,1,3,3,2,4,2,2,4,2,4,3,4,3,1,1,2,2
"2568","C48087","Texas","TX","Collingsworth",1,1,3,4,2,4,2,2,3,2,4,2,3,3,1,1,4,3
"2569","C48089","Texas","TX","Colorado",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,2,2
"2570","C48091","Texas","TX","Comal",1,1,3,3,2,3,2,2,3,2,4,4,2,2,1,1,2,2
"2571","C48093","Texas","TX","Comanche",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,3,2
"2572","C48095","Texas","TX","Concho",1,1,3,3,2,3,2,2,2,2,4,2,2,2,1,1,2,2
"2573","C48097","Texas","TX","Cooke",1,1,3,3,2,4,2,2,4,2,4,2,4,3,1,1,3,2
"2574","C48099","Texas","TX","Coryell",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,2,2
"2575","C48101","Texas","TX","Cottle",1,1,3,4,2,4,2,2,2,2,4,2,3,3,1,1,3,2
"2576","C48103","Texas","TX","Crane",1,1,3,3,2,3,2,2,2,2,3,2,2,2,1,1,2,2
"2577","C48105","Texas","TX","Crockett",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,4,2
"2578","C48107","Texas","TX","Crosby",1,1,3,3,2,3,2,2,3,2,3,2,3,3,1,1,3,2
"2579","C48109","Texas","TX","Culberson",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,3,2
"2580","C48111","Texas","TX","Dallam",1,1,3,4,2,3,2,1,2,2,3,2,2,5,1,1,3,3
"2581","C48113","Texas","TX","Dallas",1,1,3,3,2,4,2,2,4,2,4,4,4,3,1,1,2,2
"2582","C48115","Texas","TX","Dawson",1,1,3,3,2,3,2,2,2,2,3,2,3,3,1,1,3,3
"2583","C48117","Texas","TX","Deaf Smith",1,1,3,4,2,4,2,1,3,2,3,2,3,4,1,1,3,3
"2584","C48119","Texas","TX","Delta",1,1,3,3,2,3,2,2,4,2,4,2,3,2,1,1,2,2
"2585","C48121","Texas","TX","Denton",1,1,3,3,2,4,2,2,4,2,4,3,4,3,1,1,2,2
"2586","C48123","Texas","TX","DeWitt",1,1,3,3,2,2,2,3,2,2,4,4,2,2,1,1,2,2
"2587","C48125","Texas","TX","Dickens",1,1,3,3,2,3,2,2,2,2,4,2,2,3,1,1,4,2
"2588","C48127","Texas","TX","Dimmit",1,1,3,4,2,2,2,2,2,2,3,2,2,2,1,1,2,2
"2589","C48129","Texas","TX","Donley",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,3
"2590","C48131","Texas","TX","Duval",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,2,2
"2591","C48133","Texas","TX","Eastland",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,2
"2592","C48135","Texas","TX","Ector",1,1,3,3,2,3,2,2,3,2,3,4,2,2,1,1,3,2
"2593","C48137","Texas","TX","Edwards",1,1,3,5,2,2,2,2,2,2,3,3,2,2,1,1,2,2
"2594","C48139","Texas","TX","Ellis",1,1,3,3,2,4,2,2,4,2,4,3,4,3,1,1,2,2
"2595","C48141","Texas","TX","El Paso",1,1,3,3,2,2,2,2,2,2,3,4,2,2,1,1,2,2
"2596","C48143","Texas","TX","Erath",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,2
"2597","C48145","Texas","TX","Falls",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,2,2
"2598","C48147","Texas","TX","Fannin",1,1,3,3,2,4,2,2,4,2,4,2,3,3,1,1,2,2
"2599","C48149","Texas","TX","Fayette",1,1,3,3,2,3,2,2,3,2,4,3,2,3,1,1,2,2
"2600","C48151","Texas","TX","Fisher",1,1,3,3,2,3,2,2,2,2,4,2,2,3,1,1,3,3
"2601","C48153","Texas","TX","Floyd",1,1,3,4,2,4,2,2,3,2,4,2,3,3,1,1,3,2
"2602","C48155","Texas","TX","Foard",1,1,3,4,2,4,2,2,3,2,4,2,3,2,1,1,3,2
"2603","C48157","Texas","TX","Fort Bend",1,2,3,3,2,3,2,3,3,2,4,2,2,3,1,1,2,2
"2604","C48159","Texas","TX","Franklin",1,1,3,3,2,3,2,2,4,2,4,2,4,2,1,1,2,2
"2605","C48161","Texas","TX","Freestone",1,1,3,3,2,3,2,2,3,2,4,2,3,3,1,1,2,2
"2606","C48163","Texas","TX","Frio",1,1,3,4,2,2,2,2,2,2,3,3,2,2,1,1,2,2
"2607","C48165","Texas","TX","Gaines",1,1,3,3,2,3,2,2,2,2,3,3,2,3,1,1,4,3
"2608","C48167","Texas","TX","Galveston",1,4,3,2,2,3,2,4,3,2,4,3,2,2,1,1,3,2
"2609","C48169","Texas","TX","Garza",1,1,3,3,2,3,2,2,2,2,3,2,3,3,1,1,4,2
"2610","C48171","Texas","TX","Gillespie",1,1,3,4,2,3,2,2,2,2,4,3,2,2,1,1,2,2
"2611","C48173","Texas","TX","Glasscock",1,1,3,3,2,3,2,2,2,2,3,2,2,2,1,1,3,2
"2612","C48175","Texas","TX","Goliad",1,1,3,3,2,2,2,3,2,2,3,2,2,2,1,1,2,2
"2613","C48177","Texas","TX","Gonzales",1,1,3,3,2,3,2,2,2,2,4,3,2,2,1,1,2,2
"2614","C48179","Texas","TX","Gray",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,3
"2615","C48181","Texas","TX","Grayson",1,1,3,3,2,4,2,2,4,2,4,3,4,3,1,1,2,2
"2616","C48183","Texas","TX","Gregg",1,1,3,3,2,3,2,2,3,2,4,2,5,2,1,1,2,2
"2617","C48185","Texas","TX","Grimes",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,2,2
"2618","C48187","Texas","TX","Guadalupe",1,1,3,3,2,3,2,2,2,2,4,3,2,2,1,1,2,2
"2619","C48189","Texas","TX","Hale",1,1,3,3,2,4,2,2,3,2,3,2,3,4,1,1,2,2
"2620","C48191","Texas","TX","Hall",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,2
"2621","C48193","Texas","TX","Hamilton",1,1,3,3,2,3,2,2,3,2,4,2,2,3,1,1,3,2
"2622","C48195","Texas","TX","Hansford",1,1,3,3,2,4,2,1,2,2,3,2,3,3,1,1,3,3
"2623","C48197","Texas","TX","Hardeman",1,1,3,4,2,4,2,2,3,2,4,2,3,2,1,1,2,2
"2624","C48199","Texas","TX","Hardin",1,2,3,2,2,3,2,3,3,2,4,2,2,3,1,1,3,2
"2625","C48201","Texas","TX","Harris",1,4,3,2,2,3,2,3,3,2,5,4,2,5,1,1,2,2
"2626","C48203","Texas","TX","Harrison",1,1,3,3,2,3,2,2,4,2,4,2,5,3,1,1,2,2
"2627","C48205","Texas","TX","Hartley",1,1,3,4,2,3,2,1,2,2,3,2,3,3,1,1,2,3
"2628","C48207","Texas","TX","Haskell",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,2,2
"2629","C48209","Texas","TX","Hays",1,1,3,3,2,3,2,2,3,2,4,4,2,2,1,1,2,2
"2630","C48211","Texas","TX","Hemphill",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,5,3
"2631","C48213","Texas","TX","Henderson",1,1,3,3,2,3,2,2,4,2,4,2,3,3,1,1,2,2
"2632","C48215","Texas","TX","Hidalgo",1,1,3,3,2,2,2,3,2,2,3,3,2,2,1,1,2,2
"2633","C48217","Texas","TX","Hill",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,2,2
"2634","C48219","Texas","TX","Hockley",1,1,3,4,2,3,2,2,3,2,3,2,3,3,1,1,3,2
"2635","C48221","Texas","TX","Hood",1,1,3,3,2,4,2,2,4,2,4,2,3,2,1,1,3,2
"2636","C48223","Texas","TX","Hopkins",1,1,3,3,2,3,2,2,4,2,4,2,4,3,1,1,2,2
"2637","C48225","Texas","TX","Houston",1,1,3,3,2,3,2,2,3,2,4,2,3,3,1,1,2,2
"2638","C48227","Texas","TX","Howard",1,1,3,3,2,3,2,2,2,2,4,3,2,3,1,1,4,2
"2639","C48229","Texas","TX","Hudspeth",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,2,2
"2640","C48231","Texas","TX","Hunt",1,1,3,3,2,4,2,2,4,2,4,3,4,3,1,1,2,2
"2641","C48233","Texas","TX","Hutchinson",1,1,3,3,2,4,2,1,2,2,4,2,3,3,1,1,4,3
"2642","C48235","Texas","TX","Irion",1,1,3,3,2,3,2,2,2,2,3,2,2,2,1,1,5,2
"2643","C48237","Texas","TX","Jack",1,1,3,3,2,4,2,2,3,2,4,2,3,3,1,1,4,2
"2644","C48239","Texas","TX","Jackson",1,4,3,3,2,2,2,3,3,2,4,2,2,2,1,1,2,2
"2645","C48241","Texas","TX","Jasper",1,2,3,2,2,3,2,3,3,2,4,2,2,3,1,1,3,2
"2646","C48243","Texas","TX","Jeff Davis",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,4,2
"2647","C48245","Texas","TX","Jefferson",1,4,3,2,2,2,2,3,3,2,4,3,2,3,1,1,5,2
"2648","C48247","Texas","TX","Jim Hogg",1,1,3,4,2,2,2,2,2,2,3,2,2,2,1,1,3,2
"2649","C48249","Texas","TX","Jim Wells",1,1,3,3,2,2,2,3,2,2,3,2,2,2,1,1,2,2
"2650","C48251","Texas","TX","Johnson",1,1,3,3,2,4,2,2,3,2,4,3,3,3,1,1,2,2
"2651","C48253","Texas","TX","Jones",1,1,3,3,2,3,2,2,3,2,4,2,3,3,1,1,2,2
"2652","C48255","Texas","TX","Karnes",1,1,3,3,2,3,2,2,2,2,3,3,2,2,1,1,2,2
"2653","C48257","Texas","TX","Kaufman",1,1,3,3,2,4,2,2,3,2,4,3,4,3,1,1,2,2
"2654","C48259","Texas","TX","Kendall",1,1,3,4,2,3,2,2,2,2,4,3,2,2,1,1,2,2
"2655","C48261","Texas","TX","Kenedy",1,4,3,3,2,2,2,3,2,2,3,2,2,2,1,1,3,2
"2656","C48263","Texas","TX","Kent",1,1,3,3,2,3,2,2,2,2,4,2,2,3,1,1,4,2
"2657","C48265","Texas","TX","Kerr",1,1,3,4,2,3,2,2,2,2,3,3,2,2,1,1,2,2
"2658","C48267","Texas","TX","Kimble",1,1,3,4,2,3,2,2,2,2,3,2,2,2,1,1,2,2
"2659","C48269","Texas","TX","King",1,1,3,4,2,3,2,2,2,2,4,2,3,3,1,1,3,2
"2660","C48271","Texas","TX","Kinney",1,1,3,5,2,2,2,2,2,2,3,2,2,2,1,1,2,2
"2661","C48273","Texas","TX","Kleberg",1,4,3,3,2,2,2,3,2,2,3,2,2,2,1,1,3,2
"2662","C48275","Texas","TX","Knox",1,1,3,4,2,4,2,2,3,2,4,2,3,3,1,1,2,2
"2663","C48277","Texas","TX","Lamar",1,1,3,3,2,3,2,2,4,2,4,2,3,3,1,1,2,2
"2664","C48279","Texas","TX","Lamb",1,1,3,3,2,3,2,2,3,2,4,2,3,3,1,1,3,2
"2665","C48281","Texas","TX","Lampasas",1,1,3,3,2,3,2,2,3,2,4,2,2,2,1,1,3,2
"2666","C48283","Texas","TX","La Salle",1,1,3,3,2,2,2,2,2,2,3,2,2,2,1,1,2,2
"2667","C48285","Texas","TX","Lavaca",1,1,3,3,2,2,2,3,3,2,4,4,2,2,1,1,2,2
"2668","C48287","Texas","TX","Lee",1,1,3,3,2,3,2,2,3,2,4,3,2,2,1,1,2,2
"2669","C48289","Texas","TX","Leon",1,1,3,3,2,3,2,2,3,2,4,2,3,3,1,1,2,2
"2670","C48291","Texas","TX","Liberty",1,2,3,2,2,3,2,3,3,2,4,2,2,3,1,1,3,2
"2671","C48293","Texas","TX","Limestone",1,1,3,3,2,3,2,2,3,2,4,3,2,3,1,1,2,2
