NRI_ID,STATE,STATEABBRV,COUNTY,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ
C05025,Arkansas,AR,Cleveland,-9999,-9999,0,8.758045348,0.001256663,4.048175497,1.114551084,0.024030274,1.065265671,0.01,89.42673635,1.25,2.640159279,0.394536629,-9999,-9999,1.86E-05,0.866873065
C05027,Arkansas,AR,Columbia,-9999,-9999,0,23.1857827,0.000663585,5.124534151,1.176470588,0.056217782,1.223052124,0.01,86.80393699,1.125,4.93708245,0.516147561,-9999,-9999,1.80E-05,0.92879257
C05029,Arkansas,AR,Conway,-9999,-9999,0.061919505,10.06044656,0.001591032,5.72104611,1.052631579,0.016210098,1.264885323,0.01,80.37368857,1.875,3.476664939,0.432038735,-9999,-9999,0.001422497,1.362229102
C05031,Arkansas,AR,Craighead,-9999,-9999,0,9.348976177,0.003876827,3.569392928,3.405572755,0.016846508,1.276978991,0.01,89.32924177,2.625,1.931202676,0.54529764,-9999,-9999,2.06E-05,2.476780186
C05033,Arkansas,AR,Crawford,-9999,-9999,0.123839009,14.44792744,0.000484786,6.822165875,8.049535604,0.015840345,1.807604896,0.01,88.64342591,3.25,5.408614635,0.446199216,-9999,-9999,0.006131925,2.53869969
C05035,Arkansas,AR,Crittenden,-9999,-9999,0,8.585544836,0.003740228,3.081210259,3.591331269,0.016535197,1.357255693,0.01,95.69640029,1.083333333,1.39204615,0.405724187,-9999,-9999,1.08E-05,1.609907121
C05037,Arkansas,AR,Cross,-9999,-9999,0,7.636006744,0.003359544,3.467472035,3.715170279,0.017184057,1.117364634,0.01,84.63060031,0.583333333,1.784899585,0.454406818,-9999,-9999,1.09E-05,1.981424149
C05039,Arkansas,AR,Dallas,-9999,-9999,0,10.87762421,0.000979468,4.691899862,0.990712074,0.034046142,1.055769351,0.01,98.08075439,1.208333333,3.156901992,0.424050433,-9999,-9999,2.00E-05,0.866873065
C05041,Arkansas,AR,Desha,-9999,-9999,0,8.387077171,0.001587491,3.022583446,1.362229102,0.036807682,0.798587205,0.01,73.78689936,1.25,1.98631487,0.516838726,-9999,-9999,1.37E-05,0.80495356
C05043,Arkansas,AR,Drew,-9999,-9999,0,8.124414849,0.001231881,3.42971024,1.424148607,0.034055783,0.959172689,0.01,73.19984069,1.75,2.422521811,0.547781831,-9999,-9999,3.22E-05,0.80495356
C05045,Arkansas,AR,Faulkner,-9999,-9999,0.061919505,8.120176946,0.002128864,5.561628888,1.362229102,0.023093446,1.278625567,0.01,88.87606303,2.291666667,3.360010192,0.522918417,-9999,-9999,0.000726436,1.547987616
C05047,Arkansas,AR,Franklin,-9999,-9999,0.123839009,14.49987052,0.000583027,6.279829823,7.430340557,0.011834572,1.621231923,0.048155711,80.83818018,2.375,4.810753645,0.408368939,-9999,-9999,0.003251155,2.414860681
C05049,Arkansas,AR,Fulton,-9999,-9999,0.185758514,10.2618125,0.001852684,4.47670246,0.123839009,0.013427906,1.272137822,0.01,77.82116934,1.25,2.665427697,0.351803716,-9999,-9999,0.001619184,2.043343653
C05051,Arkansas,AR,Garland,-9999,-9999,0.061919505,15.32448032,0.000755463,5.787263311,0.866873065,0.021968869,1.233935792,0.01,93.86203008,2.041666667,3.887317052,0.472672246,-9999,-9999,0.000741987,1.424148607
C05053,Arkansas,AR,Grant,-9999,-9999,0,7.954545455,0.001424008,5.139384738,1.052631579,0.029576938,1.254374446,0.01,93.23728628,1.125,3.134977009,0.443831878,-9999,-9999,3.34E-05,1.176470588
C05055,Arkansas,AR,Greene,-9999,-9999,0,10.829926,0.003699869,3.537746757,3.034055728,0.018611963,1.249868437,0.01,94.88685264,1.541666667,2.016042029,0.460656081,-9999,-9999,1.90E-05,2.476780186
C05057,Arkansas,AR,Hempstead,-9999,-9999,0,24.60459432,0.000593497,5.201435139,1.114551084,0.032709772,0.377870913,0.01,90.39336646,1.291666667,4.182788946,0.459923483,-9999,-9999,6.48E-05,0.990712074
C05059,Arkansas,AR,Hot Spring,-9999,-9999,0,11.71259893,0.000851085,5.306751819,0.92879257,0.036497534,1.132282584,0.01,98.77832331,1.958333333,3.381363461,0.394061371,-9999,-9999,0.000259324,1.114551084
C05061,Arkansas,AR,Howard,-9999,-9999,0,25.5410713,0.000475992,5.119096423,0.92879257,0.010071868,0.567565654,0.01,90.84248431,0.958333333,3.794818682,0.342838505,-9999,-9999,0.000593323,1.176470588
C05063,Arkansas,AR,Independence,-9999,-9999,0.123839009,6.880566289,0.002327842,4.31940643,0.743034056,0.025278858,1.339047028,0.01,87.049214,2.375,2.379641848,0.575572609,-9999,-9999,0.000445223,1.671826625
C05065,Arkansas,AR,Izard,-9999,-9999,0.185758514,12.01309104,0.001832412,4.400851896,0.123839009,0.01636631,1.733152482,0.01,77.44422174,1.25,2.464062387,0.377511946,-9999,-9999,0.001440491,2.043343653
C05067,Arkansas,AR,Jackson,-9999,-9999,0.061919505,6.075375328,0.003159823,4.066512999,0.990712074,0.026683158,1.137867582,0.01,91.04488537,2.333333333,2.186934364,0.518983948,-9999,-9999,2.49E-05,1.609907121
C05069,Arkansas,AR,Jefferson,-9999,-9999,0,7.600713881,0.001701657,4.552694183,1.238390093,0.033689776,1.356831971,0.01,81.85980865,2.458333333,2.803048391,0.619355395,-9999,-9999,1.47E-05,1.176470588
C05071,Arkansas,AR,Johnson,-9999,-9999,0.123839009,11.49011011,0.000763509,5.920252215,0.92879257,0.006006283,1.577078723,0.021556889,80.63430222,1.708333333,4.272880671,0.409750468,-9999,-9999,0.001359195,1.671826625
C05073,Arkansas,AR,Lafayette,-9999,-9999,0,25.70331735,0.000630901,5.647089235,1.176470588,0.051550594,0.939698382,0.01,86.15087605,0.916666667,5.424397755,0.406726953,-9999,-9999,3.76E-05,1.052631579
C05075,Arkansas,AR,Lawrence,-9999,-9999,0.123839009,5.367311846,0.003169646,3.825350003,2.600619195,0.023376775,1.198445694,0.01,92.58661576,1.875,2.085161764,0.442789282,-9999,-9999,8.72E-05,2.352941176
C05077,Arkansas,AR,Lee,-9999,-9999,0,7.383932859,0.002712142,2.905119375,3.529411765,0.018669656,0.972625609,0.01,82.05478158,0.458333333,1.557227823,0.400318583,-9999,-9999,1.03E-05,1.547987616
C05079,Arkansas,AR,Lincoln,-9999,-9999,0,7.435494512,0.001444775,3.730668557,1.362229102,0.028867016,1.044351795,0.01,74.77463959,0.958333333,2.374422535,0.611668979,-9999,-9999,1.38E-05,0.80495356
C05081,Arkansas,AR,Little River,-9999,-9999,0,24.29617932,0.000640604,5.215781821,0.866873065,0.010290935,0.477374486,0.01,96.53395228,0.833333333,4.288784221,0.31757619,-9999,-9999,0.000331981,1.114551084
C05083,Arkansas,AR,Logan,-9999,-9999,0.123839009,13.73733921,0.000632404,5.984905527,0.92879257,0.009618354,1.070922482,0.01,71.52946216,1.083333333,4.274863652,0.46327432,-9999,-9999,0.002009999,1.486068111
C05085,Arkansas,AR,Lonoke,-9999,-9999,0.061919505,9.674349909,0.002304592,4.893202263,1.486068111,0.023194277,1.14521743,0.01,91.33333747,2.125,3.030738219,0.649683142,-9999,-9999,8.90E-05,1.362229102
C05087,Arkansas,AR,Madison,-9999,-9999,0.185758514,12.59746435,0.000587443,7.079103786,0.80495356,0.014928091,1.879324017,0.034909943,78.42017186,2.125,5.282893723,0.609505808,-9999,-9999,0.001977193,2.786377709
C05089,Arkansas,AR,Marion,-9999,-9999,0.185758514,11.26340019,0.001134294,5.80990092,0.123839009,0.010875814,2.093607874,0.01,70.64215612,1.125,3.854841947,0.365458395,-9999,-9999,0.002754527,2.105263158
C05091,Arkansas,AR,Miller,-9999,-9999,0,27.02573328,0.000572936,5.672349194,0.866873065,0.025984781,0.765734893,0.01,83.61036075,1.25,5.417532721,0.4610542,-9999,-9999,0.000196907,1.300309598
C05093,Arkansas,AR,Mississippi,-9999,-9999,0,13.77765986,0.004834332,3.377373965,3.343653251,0.010070256,1.352813679,0.01,98.28896301,1.416666667,1.705308079,0.729827483,-9999,-9999,1.00E-05,2.352941176
C05095,Arkansas,AR,Monroe,-9999,-9999,0,7.36695816,0.002436155,3.715882741,1.362229102,0.018737529,1.180001094,0.01,82.12422353,2.75,2.143818703,0.466244152,-9999,-9999,1.08E-05,1.424148607
C05097,Arkansas,AR,Montgomery,-9999,-9999,0.061919505,19.53589423,0.000550598,5.603129845,0.557275542,0.013875557,0.822281981,0.01,96.13483793,1.625,4.062525321,0.47994656,-9999,-9999,0.001338079,1.486068111
C05099,Arkansas,AR,Nevada,-9999,-9999,0,19.69815928,0.000676844,5.013654602,1.114551084,0.039638019,0.698575893,0.01,95.86332577,0.791666667,4.093294549,0.39046646,-9999,-9999,3.79E-05,0.92879257
C05101,Arkansas,AR,Newton,-9999,-9999,0.185758514,10.5,0.000864602,6.045014058,0.123839009,0.009642042,1.984734711,0.06256836,79.43891233,1.166666667,4.186092117,0.523830514,-9999,-9999,0.001898496,2.352941176
C05103,Arkansas,AR,Ouachita,-9999,-9999,0,16.21586858,0.000786196,4.618344406,0.990712074,0.041706864,0.987058691,0.01,93.00808967,3.458333333,3.776982595,0.466574591,-9999,-9999,1.95E-05,0.80495356
C05105,Arkansas,AR,Perry,-9999,-9999,0.061919505,8.425533425,0.001139658,5.882932717,0.990712074,0.016530005,1.264440744,0.01,80.89101491,3.208333333,3.758445042,0.423738038,-9999,-9999,0.000964917,1.362229102
C05107,Arkansas,AR,Phillips,-9999,-9999,0,5.6012434,0.0023431,2.837324985,3.653250774,0.020310005,0.804145,0.01,83.88384865,0.583333333,1.634194954,0.436300777,-9999,-9999,1.01E-05,1.238390093
C05109,Arkansas,AR,Pike,-9999,-9999,0,25.91003547,0.000522304,4.952907806,0.681114551,0.015533439,0.644147056,0.01,96.88091033,1.208333333,3.562402834,0.341967964,-9999,-9999,0.000572591,0.92879257
C05111,Arkansas,AR,Poinsett,-9999,-9999,0,8.058997371,0.00392824,3.581802232,3.46749226,0.013532603,1.188867841,0.01,85.41631132,1.375,1.761517968,0.578950437,-9999,-9999,1.17E-05,2.291021672
C05113,Arkansas,AR,Polk,-9999,-9999,0.061919505,20.33081309,0.000389062,5.60001931,0.495356037,0.007341122,0.9021858,0.01,99.11259064,1.791666667,3.988240769,0.5254469,-9999,-9999,0.003737612,1.486068111
C05115,Arkansas,AR,Pope,-9999,-9999,0.123839009,9.955156986,0.001102588,5.634069237,0.92879257,0.007852663,1.366569197,0.01,77.58746032,1.583333333,3.553296457,0.592992617,-9999,-9999,0.00141901,1.609907121
C05117,Arkansas,AR,Prairie,-9999,-9999,0.061919505,9.127009403,0.002542477,4.270994354,1.486068111,0.020148489,1.244080064,0.01,86.71065519,2.208333333,2.490576454,0.505413748,-9999,-9999,2.65E-05,1.362229102
C05119,Arkansas,AR,Pulaski,-9999,-9999,0.061919505,9.295493716,0.00174733,5.325321595,1.424148607,0.026636384,1.089279578,0.01,92.9892046,4.916666667,3.284182049,0.59863394,-9999,-9999,0.000130147,1.300309598
C05121,Arkansas,AR,Randolph,-9999,-9999,0.123839009,7.590373027,0.002890316,3.901348194,2.476780186,0.023376775,1.116353431,0.01,101.7091772,2,2.299403022,0.478158423,-9999,-9999,0.000581537,2.167182663
C05123,Arkansas,AR,St. Francis,-9999,-9999,0,7.372305073,0.003078178,3.202202718,3.715170279,0.019122646,1.151365239,0.01,86.25415589,0.708333333,1.661282045,0.463047212,-9999,-9999,1.07E-05,1.486068111
C05125,Arkansas,AR,Saline,-9999,-9999,0.061919505,10.32429942,0.001145945,5.674756629,1.238390093,0.025333325,1.172204523,0.01,94.42855371,2.958333333,3.585399395,0.562713755,-9999,-9999,0.000158971,1.300309598
C05127,Arkansas,AR,Scott,-9999,-9999,0.061919505,19.06722813,0.000450964,6.014378808,0.495356037,0.008309311,0.936689671,0.01,83.57624325,1.5,4.383291713,0.575418645,-9999,-9999,0.00343874,1.424148607
C05129,Arkansas,AR,Searcy,-9999,-9999,0.185758514,9.112861214,0.001235438,5.453459933,0.123839009,0.006077155,1.940617364,0.044378173,72.346844,1.291666667,3.357215569,0.42747073,-9999,-9999,0.002730685,2.167182663
C05131,Arkansas,AR,Sebastian,-9999,-9999,0.123839009,17.73078583,0.000478039,6.193739189,8.978328173,0.007714704,1.319275733,0.01,83.1781035,3.25,4.559155564,0.40432381,-9999,-9999,0.006142038,2.167182663
C05133,Arkansas,AR,Sevier,-9999,-9999,0,24.22163316,0.000403204,5.101856796,0.92879257,0.010299967,0.468545944,0.01,95.69535284,0.916666667,3.855422334,0.322755277,-9999,-9999,0.000813231,1.176470588
C05135,Arkansas,AR,Sharp,-9999,-9999,0.185758514,6.831293247,0.002264457,4.066099805,0.433436533,0.022239269,1.17657116,0.01,91.55835985,1.875,2.296917159,0.406636999,-9999,-9999,0.000904933,2.043343653
C05137,Arkansas,AR,Stone,-9999,-9999,0.185758514,9.930875906,0.001695376,4.962567591,0.123839009,0.013911137,1.722164713,0.01,72.42433031,1.291666667,2.811357292,0.414673165,-9999,-9999,0.001675253,1.981424149
C05139,Arkansas,AR,Union,-9999,-9999,0,24.91770196,0.00074607,4.196374692,1.609907121,0.040468989,1.257624005,0.01,82.2813621,1.291666667,3.931047383,0.671243185,-9999,-9999,1.56E-05,0.92879257
C05141,Arkansas,AR,Van Buren,-9999,-9999,0.123839009,9.323839231,0.001585353,5.539315375,0.247678019,0.01088546,1.373475481,0.01,82.27310979,0.958333333,3.155165722,0.533019634,-9999,-9999,0.001468899,1.547987616
C05143,Arkansas,AR,Washington,-9999,-9999,0.185758514,12.00343569,0.000433141,7.842083292,1.114551084,0.012345682,1.906155766,0.01,88.9986952,2.916666667,6.067035243,0.78423406,-9999,-9999,0.00689271,2.724458204
C05145,Arkansas,AR,White,-9999,-9999,0.061919505,7.241369633,0.002521142,4.783196053,1.486068111,0.025112864,1.210983354,0.01,93.90668324,4.041666667,2.816652967,0.870361307,-9999,-9999,0.000202217,1.486068111
C05147,Arkansas,AR,Woodruff,-9999,-9999,0.061919505,7.318181818,0.002896026,4.168703936,1.300309598,0.023441429,1.026827889,0.01,85.81725981,8.708333333,2.324289149,0.471347413,-9999,-9999,1.86E-05,1.424148607
C05149,Arkansas,AR,Yell,-9999,-9999,0.061919505,13.59024786,0.000782954,6.020190918,0.92879257,0.013623547,0.988516589,0.01,77.20947404,3,4.191510806,0.65737514,-9999,-9999,0.001325759,1.362229102
C06001,California,CA,Alameda,-9999,0.977,0,50.92056682,0.009893045,0.042438505,1.358596164,-9999,-9999,0.10168116,0.457970714,2.166666667,0.037610485,0.074893489,0.005214149,-9999,0.003701128,8.53E-06
C06003,California,CA,Alpine,0.133333333,-9999,0,78.27272727,0.006776079,0.167693911,0.335912968,-9999,-9999,0.333333333,7.190094788,0.083333333,0.105253088,0.019529667,-9999,0.00024728,0.004751776,18.66794908
C06005,California,CA,Amador,0.016666667,-9999,0,53.39878506,0.003178687,0.118097554,1.871998543,-9999,-9999,0.01,1.90922844,0.666666667,0.033960657,0.059545877,-9999,-9999,0.005922773,8.144069577
C06007,California,CA,Butte,-9999,-9999,0,61.01117509,0.005233663,0.121482233,2.686548899,-9999,-9999,0.083467409,1.468687953,1.291666667,0.015679609,0.147842123,-9999,0.000298256,0.005511672,5.199608328
C06009,California,CA,Calaveras,0.016666667,-9999,0,63.58621776,0.002887534,0.113878733,1.938662535,-9999,-9999,0.063745876,1.683320755,0.5,0.035280851,0.098564882,-9999,2.51E-07,0.008692752,7.599236307
C06011,California,CA,Colusa,-9999,-9999,0,61.67606315,0.007723806,0.07555966,3.10878339,-9999,-9999,0.036525219,0.705854314,0.541666667,0.01864085,0.151957875,-9999,-9999,0.00381988,1.449403293
C06013,California,CA,Contra Costa,-9999,1.53255326,0,52.03336494,0.009703387,0.045027069,1.780158042,-9999,-9999,0.030614188,0.393677909,1.291666667,0.037460731,0.085683995,0.004828859,-9999,0.003064317,0.000195208
C06015,California,CA,Del Norte,-9999,3.627000002,0,17.19701638,0.005597064,0.061454977,0.51284974,-9999,-9999,0.185258666,0.964196764,0.375,0.033137757,0.01208092,0.039250906,-9999,0.001417808,3.65263968
C06017,California,CA,El Dorado,0.15,-9999,0,51.9067154,0.003865703,0.170977955,1.351782459,-9999,-9999,0.122327729,2.457305604,0.958333333,0.073393282,0.166421594,-9999,-9999,0.004582036,13.61199482
C06019,California,CA,Fresno,0.01,-9999,0,66.23374009,0.006792608,0.18955759,2.450946956,-9999,-9999,0.041886157,2.183158615,3.916666667,0.044298022,0.681057362,-9999,6.26E-05,0.005098326,6.527328771
C06021,California,CA,Glenn,-9999,-9999,0,60.77272727,0.007136618,0.091216628,3.007760944,-9999,-9999,0.01,1.023261009,0.541666667,0.013648083,0.109930262,-9999,2.52E-05,0.004202862,2.445724748
C06023,California,CA,Humboldt,-9999,3.620640934,0,28.63153688,0.008603341,0.058136591,0.485852701,-9999,-9999,0.101592554,0.438786349,0.708333333,0.010262191,0.02561088,0.006012468,0,0.002040986,3.779605317
C06025,California,CA,Imperial,-9999,-9999,0,36.36736993,0.008301339,0.061365921,13.5411169,0.01135918,-9999,0.01,3.435443015,1.083333333,0.254115539,0.086887514,-9999,-9999,7.23E-05,3.56E-05
C06027,California,CA,Inyo,0.05,-9999,3.08E-07,96.57730023,0.005529647,0.022579939,8.852067289,-9999,-9999,0.171149518,4.49686741,4.5,0.05824915,0.101132929,-9999,1.94E-05,0.001650025,2.065734725
C06029,California,CA,Kern,-9999,-9999,0,77.04432348,0.007588966,0.103123172,3.477287821,-9999,-9999,0.0612506,1.694997634,5.5,0.062534127,0.37237958,-9999,-9999,0.007358988,2.020089673
C06031,California,CA,Kings,-9999,-9999,0,67.41458488,0.008711201,0.201842787,3.519481949,-9999,-9999,0.028984788,0.505397656,0.958333333,0.036188913,0.128068487,-9999,-9999,0.004155764,0
C06033,California,CA,Lake,-9999,-9999,0,54.09182288,0.008822336,0.045453739,1.975677611,-9999,-9999,0.039243634,0.713378455,0.541666667,0.0097073,0.080351914,-9999,-9999,0.007991302,2.920380515
C06035,California,CA,Lassen,-9999,-9999,3.66E-07,72.71688436,0.00458844,0.065962435,0.498206512,-9999,-9999,0.01932251,4.017199063,0.291666667,0.055691408,0.0829506,-9999,0.000424696,0.012015396,10.68725446
C06037,California,CA,Los Angeles,0.016666667,2.169435487,0,71.98996246,0.009825219,0.110046781,4.627394783,-9999,-9999,0.18845858,2.121702293,4.416666667,0.168290067,0.470143339,0.008748092,-9999,0.008078847,2.563425542
C06039,California,CA,Madera,0.01,-9999,0,64.28302446,0.005253847,0.193244352,2.246814124,-9999,-9999,0.062511824,2.042295954,1.666666667,0.045682522,0.245624625,-9999,0.000182072,0.007889815,6.883652318
C06041,California,CA,Marin,-9999,1.624918434,0,19.53701358,0.009346841,0.02248498,0.771986523,-9999,-9999,0.179712391,0.346763599,2.208333333,0.032412695,0.039034054,0.031277204,-9999,0.001506072,0
C06043,California,CA,Mariposa,-9999,-9999,0,63.2731189,0.003168888,0.157691791,2.160558848,-9999,-9999,0.342302866,2.546072033,2.25,0.039798377,0.131084655,-9999,0.000254753,0.012557383,6.68922474
C06045,California,CA,Mendocino,-9999,3.225686423,0,35.61678823,0.008526321,0.038691824,0.79300014,-9999,-9999,0.12753971,0.575030415,0.541666667,0.00297078,0.128216353,0.017322366,-9999,0.003304546,1.641070182
C06047,California,CA,Merced,-9999,-9999,0,63.86060395,0.008143999,0.143837072,3.289094576,-9999,-9999,0.01,0.567855563,1.416666667,0.030474395,0.21592447,-9999,-9999,0.005972976,9.93E-06
C06049,California,CA,Modoc,-9999,-9999,0.055088284,78.44244631,0.003384725,0.049671735,0.495346169,-9999,-9999,0.01,3.197437728,0.541666667,0.034925841,0.018739194,-9999,0.000561568,0.003104865,2.517193919
C06051,California,CA,Mono,0.083333333,-9999,5.10E-07,83.68215725,0.007616357,0.064060011,0.002067094,-9999,-9999,0.120418906,6.041575057,0.666666667,0.042167358,0.047421178,-9999,0.000431431,0.002960653,12.82222097
C06053,California,CA,Monterey,-9999,3.102016134,0,62.08060212,0.009000853,0.05257763,1.568211943,-9999,-9999,0.355761037,0.347841427,1.625,0.0174621,0.186150731,0.004720201,-9999,0.005324608,0.051929567
C06055,California,CA,Napa,-9999,3.595453299,0,54.88881729,0.009193505,0.044737714,1.485526058,-9999,-9999,0.061669437,0.532630135,1.291666667,0.027458623,0.093955062,0.004505612,-9999,0.003721949,0.007707734
C06057,California,CA,Nevada,0.133333333,-9999,0,56.4892762,0.004985936,0.186409192,1.299688182,-9999,-9999,0.418297907,2.903247789,0.875,0.076243989,0.102918338,-9999,-9999,0.004959065,13.51273157
C06059,California,CA,Orange,-9999,2.130639268,0,53.94334943,0.008993337,0.117786141,1.880617334,-9999,-9999,0.055830777,0.926750782,2.541666667,0.196657316,0.107426377,0.004662719,-9999,0.014631131,0.031292071
C06061,California,CA,Placer,0.166666667,-9999,0,51.94746529,0.005021126,0.175922768,1.343867683,-9999,-9999,0.077159451,2.374021913,0.916666667,0.076154013,0.156934046,-9999,-9999,0.003911116,13.05895542
C06063,California,CA,Plumas,-9999,-9999,0,60.98015429,0.006294647,0.135440402,0.664729526,-9999,-9999,0.121525964,3.300422438,0.458333333,0.0697293,0.145703473,-9999,0.000375422,0.008036266,16.51642906
C06065,California,CA,Riverside,-9999,-9999,0,51.43822719,0.00711691,0.094088656,8.689637583,0.010683206,-9999,0.065480204,4.386745962,6.708333333,0.231990375,0.931922873,-9999,-9999,0.02444565,0.97282582
C06067,California,CA,Sacramento,-9999,0,0,55.29591872,0.006541596,0.074917518,2.311565156,-9999,-9999,0.01028971,0.926950441,1.5,0.026062097,0.121809658,0.000280781,-9999,0.002537942,0.06101284
C06069,California,CA,San Benito,-9999,-9999,0,63.64088399,0.00989314,0.111191412,1.592001265,-9999,-9999,0.01,0.374978208,0.291666667,0.026226465,0.108256206,0,-9999,0.008003838,0
C06071,California,CA,San Bernardino,0.033333333,-9999,0,69.73203775,0.005565592,0.081349096,9.476830801,-9999,-9999,0.025983898,7.72418066,12.58333333,0.179623963,2.781281811,-9999,-9999,0.009738052,0.789293965
C06073,California,CA,San Diego,0.016666667,1.649651197,0,55.98076787,0.007419473,0.107969274,3.885673989,0.01000567,-9999,0.079584861,3.178538711,7.75,0.191035737,0.290816611,0.004995514,-9999,0.027117099,1.281311007
C06075,California,CA,San Francisco,-9999,0.995264442,0,7.552197691,0.012078862,0.033048295,0.185133102,-9999,-9999,0.01736297,0.714738172,1.708333333,0.037452911,0.003431905,0.079339478,-9999,1.48E-05,0
C06077,California,CA,San Joaquin,-9999,-9999,0,62.62423696,0.008027487,0.072632115,2.446899756,-9999,-9999,0.01,0.790321939,0.625,0.036204358,0.187496615,-9999,-9999,0.003117144,0.061884673
C06079,California,CA,San Luis Obispo,-9999,3.102000001,0,72.07172766,0.007521683,0.055265684,2.769987917,-9999,-9999,0.058526384,0.64218825,0.625,0.022160627,0.064356423,0.009462993,-9999,0.007035855,0.022347834
C06081,California,CA,San Mateo,-9999,0.991786701,0,28.20906932,0.009556683,0.026629716,0.636517491,-9999,-9999,0.164562511,0.593993992,1.416666667,0.027051552,0.032701593,0.005858073,-9999,0.001504434,0
C06083,California,CA,Santa Barbara,-9999,1.143949184,0,60.45761858,0.007149725,0.034174825,2.50890788,-9999,-9999,0.021357278,0.802334023,1.791666667,0.026798315,0.073561319,0.006283434,-9999,0.008108957,1.082385709
