"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"2897","C51159","Virginia","VA","Richmond","Very Low","High","Middle","Low","Low","Middle","Low","Middle","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2898","C51161","Virginia","VA","Roanoke","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"2899","C51163","Virginia","VA","Rockbridge","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Middle","Middle"
"2900","C51165","Virginia","VA","Rockingham","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Middle","Middle"
"2901","C51167","Virginia","VA","Russell","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","High","Middle"
"2902","C51169","Virginia","VA","Scott","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Middle","Middle"
"2903","C51171","Virginia","VA","Shenandoah","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Low","Very Low","Very Low","Low","Middle"
"2904","C51173","Virginia","VA","Smyth","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2905","C51175","Virginia","VA","Southampton","Very Low","Low","Middle","Low","Low","Middle","Low","High","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2906","C51177","Virginia","VA","Spotsylvania","Very Low","High","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"2907","C51179","Virginia","VA","Stafford","Very Low","High","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2908","C51181","Virginia","VA","Surry","Very Low","High","Middle","Low","Low","Middle","Low","High","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2909","C51183","Virginia","VA","Sussex","Very Low","Very Low","Middle","Low","Low","Middle","Low","Middle","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2910","C51185","Virginia","VA","Tazewell","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Middle","Middle"
"2911","C51187","Virginia","VA","Warren","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Low","Very Low","Very Low","Low","Middle"
"2912","C51191","Virginia","VA","Washington","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2913","C51193","Virginia","VA","Westmoreland","Very Low","High","Middle","Low","Low","Middle","Low","Middle","Middle","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2914","C51195","Virginia","VA","Wise","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","High","Low","Very Low","Very Low","Very High","Middle"
"2915","C51197","Virginia","VA","Wythe","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2916","C51199","Virginia","VA","York","Very Low","High","Middle","Low","Low","Middle","Low","High","Very High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2917","C51510","Virginia","VA","Alexandria","Very Low","High","Middle","Low","Low","Middle","Middle","Low","Middle","Low","Middle","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2918","C51520","Virginia","VA","Bristol","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2919","C51530","Virginia","VA","Buena Vista","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2920","C51540","Virginia","VA","Charlottesville","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2921","C51550","Virginia","VA","Chesapeake","Very Low","High","Middle","Low","Low","Low","Middle","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2922","C51570","Virginia","VA","Colonial Heights","Very Low","High","Middle","Low","Low","Middle","Low","Middle","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2923","C51580","Virginia","VA","Covington","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2924","C51590","Virginia","VA","Danville","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Very High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2925","C51595","Virginia","VA","Emporia","Very Low","Very Low","Middle","Low","Low","Middle","Low","Middle","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2926","C51600","Virginia","VA","Fairfax","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2927","C51610","Virginia","VA","Falls Church","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Middle","Low","High","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2928","C51620","Virginia","VA","Franklin","Very Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2929","C51630","Virginia","VA","Fredericksburg","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"2930","C51640","Virginia","VA","Galax","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2931","C51650","Virginia","VA","Hampton","Very Low","High","Middle","Low","Low","Middle","Low","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2932","C51660","Virginia","VA","Harrisonburg","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2933","C51670","Virginia","VA","Hopewell","Very Low","High","Middle","Low","Low","Middle","Low","Middle","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2934","C51678","Virginia","VA","Lexington","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2935","C51680","Virginia","VA","Lynchburg","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2936","C51683","Virginia","VA","Manassas","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2937","C51685","Virginia","VA","Manassas Park","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Very High","Low","Very Low","Very Low","Low","Middle"
"2938","C51690","Virginia","VA","Martinsville","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","High","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2939","C51700","Virginia","VA","Newport News","Very Low","High","Middle","Low","Low","Middle","Middle","High","Very High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2940","C51710","Virginia","VA","Norfolk","Very Low","High","Middle","Low","Low","Low","Low","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2941","C51720","Virginia","VA","Norton","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","High","Low","Very Low","Very Low","High","Middle"
"2942","C51730","Virginia","VA","Petersburg","Very Low","High","Middle","Low","Low","Middle","Low","Middle","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2943","C51735","Virginia","VA","Poquoson","Very Low","High","Middle","Low","Low","Middle","Middle","High","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2944","C51740","Virginia","VA","Portsmouth","Very Low","High","Middle","Low","Low","Low","Low","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2945","C51750","Virginia","VA","Radford","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2946","C51760","Virginia","VA","Richmond","Very Low","High","Middle","Low","Low","Middle","Low","Low","High","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"2947","C51770","Virginia","VA","Roanoke","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2948","C51775","Virginia","VA","Salem","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2949","C51790","Virginia","VA","Staunton","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2950","C51800","Virginia","VA","Suffolk","Very Low","High","Middle","Low","Low","Middle","Middle","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2951","C51810","Virginia","VA","Virginia Beach","Very Low","High","Middle","Low","Low","Low","Low","High","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2952","C51820","Virginia","VA","Waynesboro","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"2953","C51830","Virginia","VA","Williamsburg","Very Low","High","Middle","Low","Low","Middle","Low","High","High","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"2954","C51840","Virginia","VA","Winchester","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"2955","C53001","Washington","WA","Adams","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Low"
"2956","C53003","Washington","WA","Asotin","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Middle"
"2957","C53005","Washington","WA","Benton","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Very High","Low"
"2958","C53007","Washington","WA","Chelan","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Low","Very High","High"
"2959","C53009","Washington","WA","Clallam","Low","High","Middle","Low","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Low","Low","Low","Middle"
"2960","C53011","Washington","WA","Clark","Very Low","Low","Middle","Low","Low","Low","Middle","Very Low","Very High","Low","Low","Low","Low","Low","Low","Middle","Low","Middle"
"2961","C53013","Washington","WA","Columbia","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"2962","C53015","Washington","WA","Cowlitz","Low","Middle","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Middle"
"2963","C53017","Washington","WA","Douglas","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Low","High","Middle"
"2964","C53019","Washington","WA","Ferry","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Very Low","High","High"
"2965","C53021","Washington","WA","Franklin","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"2966","C53023","Washington","WA","Garfield","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"2967","C53025","Washington","WA","Grant","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Low"
"2968","C53027","Washington","WA","Grays Harbor","Very Low","Very High","Middle","Low","Low","Low","Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Low","Low"
"2969","C53029","Washington","WA","Island","Very Low","High","Middle","Low","Very High","Low","Low","Very Low","Middle","Middle","Low","Low","Low","Low","Low","Middle","Low","Low"
"2970","C53031","Washington","WA","Jefferson","Low","High","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Low","Low","Low","Middle"
"2971","C53033","Washington","WA","King","High","High","Middle","Low","Low","Low","Middle","Very Low","Middle","Middle","Low","Low","Low","Low","Low","Middle","Low","High"
"2972","C53035","Washington","WA","Kitsap","Very Low","High","Middle","Low","Low","Low","Middle","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Low","Low"
"2973","C53037","Washington","WA","Kittitas","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Low","Very High","High"
"2974","C53039","Washington","WA","Klickitat","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Low","Very High","Middle"
"2975","C53041","Washington","WA","Lewis","High","Very Low","Middle","Low","Low","Low","Low","Very Low","Middle","Middle","Low","Low","Low","Low","Very Low","Middle","Low","Very High"
"2976","C53043","Washington","WA","Lincoln","Very Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","High","Middle"
"2977","C53045","Washington","WA","Mason","Very Low","High","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Low","Low","Low","Middle"
"2978","C53047","Washington","WA","Okanogan","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Middle","Low","Middle","Low","Low","Very Low","Low","Very High","High"
"2979","C53049","Washington","WA","Pacific","Very Low","Very High","Middle","Low","Low","Low","Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Low","Low"
"2980","C53051","Washington","WA","Pend Oreille","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"2981","C53053","Washington","WA","Pierce","High","High","Middle","Low","Low","Low","Middle","Very Low","Middle","High","Low","Low","Low","Low","Low","Middle","Low","High"
"2982","C53055","Washington","WA","San Juan","Low","High","Middle","Low","Very High","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low"
"2983","C53057","Washington","WA","Skagit","Low","High","Middle","Low","Low","Low","Low","Very Low","Middle","Middle","Low","Low","Low","Low","Low","Middle","Low","Very High"
"2984","C53059","Washington","WA","Skamania","Low","Low","Middle","Low","Low","Low","Middle","Very Low","Middle","Low","Low","Low","Low","Low","Low","Middle","Low","Very High"
"2985","C53061","Washington","WA","Snohomish","Low","High","Middle","Low","Low","Low","Middle","Very Low","Middle","Middle","Low","Low","Low","Low","Low","Low","Low","Very High"
"2986","C53063","Washington","WA","Spokane","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"2987","C53065","Washington","WA","Stevens","Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Very High"
"2988","C53067","Washington","WA","Thurston","Very Low","High","Middle","Low","Low","Low","Middle","Very Low","Middle","Low","Low","Low","Low","Low","Low","Middle","Low","Low"
"2989","C53069","Washington","WA","Wahkiakum","Very Low","High","Middle","Low","Low","Low","Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Middle","Low","Low"
"2990","C53071","Washington","WA","Walla Walla","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Middle","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"2991","C53073","Washington","WA","Whatcom","Middle","High","Middle","Low","Low","Low","Low","Very Low","Middle","High","Low","Low","Low","Low","Low","Middle","Low","Very High"
"2992","C53075","Washington","WA","Whitman","Low","Very Low","Middle","Low","Low","Low","Middle","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2993","C53077","Washington","WA","Yakima","Low","Very Low","Middle","Middle","Low","Low","Middle","Very Low","Low","High","Low","Low","Low","Low","Very Low","Middle","Very High","High"
"2994","C54001","West Virginia","WV","Barbour","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"2995","C54003","West Virginia","WV","Berkeley","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Low","Very Low","Very Low","Low","Middle"
"2996","C54005","West Virginia","WV","Boone","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","High","Low"
"2997","C54007","West Virginia","WV","Braxton","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"2998","C54009","West Virginia","WV","Brooke","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Middle","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"2999","C54011","West Virginia","WV","Cabell","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3000","C54013","West Virginia","WV","Calhoun","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3001","C54015","West Virginia","WV","Clay","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"3002","C54017","West Virginia","WV","Doddridge","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3003","C54019","West Virginia","WV","Fayette","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"3004","C54021","West Virginia","WV","Gilmer","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3005","C54023","West Virginia","WV","Grant","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3006","C54025","West Virginia","WV","Greenbrier","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Middle","High"
"3007","C54027","West Virginia","WV","Hampshire","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"3008","C54029","West Virginia","WV","Hancock","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"3009","C54031","West Virginia","WV","Hardy","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3010","C54033","West Virginia","WV","Harrison","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3011","C54035","West Virginia","WV","Jackson","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3012","C54037","West Virginia","WV","Jefferson","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","Very High","Low","Very Low","Very Low","Low","Middle"
"3013","C54039","West Virginia","WV","Kanawha","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Middle","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3014","C54041","West Virginia","WV","Lewis","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"3015","C54043","West Virginia","WV","Lincoln","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Middle","Low","Low","Very Low","Very Low","Middle","Low"
"3016","C54045","West Virginia","WV","Logan","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Middle","Middle","Low","Low","Low","Very Low","Very Low","Very High","Low"
"3017","C54047","West Virginia","WV","McDowell","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","High","Middle"
"3018","C54049","West Virginia","WV","Marion","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3019","C54051","West Virginia","WV","Marshall","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Middle","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3020","C54053","West Virginia","WV","Mason","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3021","C54055","West Virginia","WV","Mercer","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Middle","Middle","Middle","Low","Low","Very Low","Very Low","Middle","Middle"
"3022","C54057","West Virginia","WV","Mineral","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3023","C54059","West Virginia","WV","Mingo","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Middle","Middle","Low","Middle","Low","Very Low","Very Low","Very High","Low"
"3024","C54061","West Virginia","WV","Monongalia","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3025","C54063","West Virginia","WV","Monroe","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"3026","C54065","West Virginia","WV","Morgan","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3027","C54067","West Virginia","WV","Nicholas","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Middle","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3028","C54069","West Virginia","WV","Ohio","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Low"
"3029","C54071","West Virginia","WV","Pendleton","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3030","C54073","West Virginia","WV","Pleasants","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3031","C54075","West Virginia","WV","Pocahontas","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","High"
"3032","C54077","West Virginia","WV","Preston","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Low","Low","Very Low","Very Low","Low","High"
"3033","C54079","West Virginia","WV","Putnam","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3034","C54081","West Virginia","WV","Raleigh","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","High","Middle"
"3035","C54083","West Virginia","WV","Randolph","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","High"
"3036","C54085","West Virginia","WV","Ritchie","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3037","C54087","West Virginia","WV","Roane","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3038","C54089","West Virginia","WV","Summers","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"3039","C54091","West Virginia","WV","Taylor","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3040","C54093","West Virginia","WV","Tucker","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","High"
"3041","C54095","West Virginia","WV","Tyler","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Middle","Low","Low","Very Low","Very Low","Low","Low"
"3042","C54097","West Virginia","WV","Upshur","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3043","C54099","West Virginia","WV","Wayne","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Middle","Low","Very Low","Very Low","Low","Low"
"3044","C54101","West Virginia","WV","Webster","Very Low","Very Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3045","C54103","West Virginia","WV","Wetzel","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3046","C54105","West Virginia","WV","Wirt","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3047","C54107","West Virginia","WV","Wood","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","High","Low","Low","Low","Very Low","Very Low","Low","Low"
"3048","C54109","West Virginia","WV","Wyoming","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","High","Middle"
"3049","C55001","Wisconsin","WI","Adams","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3050","C55003","Wisconsin","WI","Ashland","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Very High"
"3051","C55005","Wisconsin","WI","Barron","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3052","C55007","Wisconsin","WI","Bayfield","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Very High"
"3053","C55009","Wisconsin","WI","Brown","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3054","C55011","Wisconsin","WI","Buffalo","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3055","C55013","Wisconsin","WI","Burnett","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
